eco	name	fen	moves	whiteWins	blackWins	draws
A41	Old Indian Defense	rnbqkbnr/ppp1pppp/3p4/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq -	d2d4 d7d6 c2c4	3363	3873	2991
A41	Queen's Pawn	rnbqkbnr/ppp1pppp/3p4/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 d7d6	14123	11973	11758
A41	Rat Defense: English Rat, Lisbon Gambit	r1bqkbnr/ppp2ppp/2np4/4P3/2P5/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 d7d6 c2c4 e7e5 d4e5 b8c6	6	7	0
A41	Rat Defense: English Rat	rnbqkbnr/ppp2ppp/3p4/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 d7d6 c2c4 e7e5	1550	2329	1766
A41	Robatsch Defense	rn1qk1nr/ppp1ppbp/3p2p1/8/2PPP1b1/5N2/PP3PPP/RNBQKB1R w KQkq -	d2d4 d7d6 g1f3 g7g6 c2c4 f8g7 e2e4 c8g4	47	41	42
A41	Wade Defense	rn1qkbnr/ppp1pppp/3p4/8/3P2b1/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 d7d6 g1f3 c8g4	1377	1077	1223
A41	Zukertort Opening: Wade Defense, Chigorin Plan	1r1qkbnr/pppnpppp/3p4/8/2PP2b1/1Q3N2/PP2PPPP/RNB1KB1R w KQk -	d2d4 d7d6 g1f3 c8g4 c2c4 b8d7 d1b3 a8b8	71	36	52
A42	Modern Defense: Averbakh System	rnbqk1nr/ppp1ppbp/3p2p1/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4	1828	1751	1361
A42	Modern Defense: Kotov Variation	r1bqk1nr/ppp1ppbp/2np2p1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq -	d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 b8c6	669	596	454
A42	Modern Defense: Randspringer Variation	rnbqk1nr/ppp1p1bp/3p2p1/5p2/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq -	d2d4 g7g6 c2c4 f8g7 b1c3 d7d6 e2e4 f7f5	20	11	10
A42	Pterodactyl Defense: Central, Bogolubovia	rnb1k1nr/pp2ppbp/3p2p1/q1p5/2PPP3/2N5/PP2NPPP/R1BQKB1R w KQkq -	d2d4 g7g6 c2c4 f8g7 e2e4 d7d6 b1c3 c7c5 g1e2 d8a5	0	0	1
A42	Pterodactyl Defense	rnb1k1nr/pp2ppbp/3p2p1/q1p5/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq -	g1f3 c7c5 c2c4 g7g6 d2d4 f8g7 e2e4 d8a5 b1c3 d7d6	3	7	8
A43	Benoni Defense: Benoni Gambit Accepted	rnbqkbnr/pp1ppppp/8/2P5/8/8/PPP1PPPP/RNBQKBNR b KQkq -	d2d4 c7c5 d4c5	208	299	180
A43	Benoni Defense: Benoni Gambit, Schlenker Defense	r1bqkbnr/pp1ppppp/n7/2P5/8/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4c5 b8a6	33	36	32
A43	Benoni Defense: Benoni-Indian Defense, Kingside Move Order	rnbqkb1r/pp1ppppp/5n2/2pP4/8/5N2/PPP1PPPP/RNBQKB1R b KQkq -	d2d4 g8f6 g1f3 c7c5 d4d5	3467	2180	2055
A43	Benoni Defense: Benoni-Indian Defense	rnbqkb1r/pp1ppppp/5n2/2pP4/8/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4d5 g8f6	1383	950	760
A43	Benoni Defense: Benoni-Staunton Gambit	rnbqkbnr/pp1pp1pp/8/2pP1p2/4P3/8/PPP2PPP/RNBQKBNR b KQkq -	d2d4 c7c5 d4d5 f7f5 e2e4	41	16	17
A43	Benoni Defense: Cormorant Gambit	rnbqkbnr/p2ppppp/1p6/2P5/8/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4c5 b7b6	0	0	1
A43	Benoni Defense: Hawk Variation	rnbqkb1r/pp1ppppp/5n2/3P4/2p5/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 c7c5 d4d5 c5c4	12	4	6
A43	Benoni Defense: Old Benoni	rnbqkbnr/pp2pppp/3p4/2pP4/8/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4d5 d7d6	690	470	407
A43	Benoni Defense: Old Benoni, Schmid Variation	rnbqkbnr/pp2pp1p/3p2p1/2pP4/8/2N5/PPP1PPPP/R1BQKBNR w KQkq -	d2d4 c7c5 d4d5 d7d6 b1c3 g7g6	28	26	18
A43	Benoni Defense: Snail Variation	r1bqkbnr/pp1ppppp/n7/2pP4/8/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4d5 b8a6	2	0	0
A43	Benoni Defense: Woozle	rnb1kb1r/pp1ppppp/5n2/q1pP4/8/2N5/PPP1PPPP/R1BQKBNR w KQkq -	d2d4 c7c5 d4d5 g8f6 b1c3 d8a5	53	20	18
A43	Benoni Defense: Zilbermints-Benoni Gambit	rnbqkbnr/pp1ppppp/8/2p5/1P1P4/8/P1P1PPPP/RNBQKBNR b KQkq -	d2d4 c7c5 b2b4	0	0	0
A43	Benoni Defense: Zilbermints-Benoni Gambit	rnbqkbnr/pp1ppppp/8/8/1P1p4/5N2/P1P1PPPP/RNBQKB1R b KQkq -	d2d4 c7c5 g1f3 c5d4 b2b4	0	0	0
A43	Benoni Defense: Zilbermints-Benoni Gambit, Tamarkin Countergambit	rnbqkbnr/pp1p1ppp/8/4p3/1P1p4/5N2/P1P1PPPP/RNBQKB1R w KQkq -	d2d4 c7c5 g1f3 c5d4 b2b4 e7e5	0	0	0
A43	Franco-Benoni Defense	rnbqkbnr/pp1p1ppp/4p3/2pP4/4P3/8/PPP2PPP/RNBQKBNR b KQkq -	e2e4 e7e6 d2d4 c7c5 d4d5	141	99	93
A43	Indian Game: Pseudo-Benko	rnbqkb1r/p2ppppp/5n2/1ppP4/8/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 c7c5 d4d5 b7b5	1154	789	649
A43	Old Benoni Defense: Mujannah Formation	rnbqkbnr/pp1pp1pp/8/2pP1p2/8/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4d5 f7f5	285	158	123
A43	Old Benoni Defense	rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 c7c5	7155	5665	4477
A43	Old Benoni Defense	rnbqkbnr/pp1ppppp/8/2pP4/8/8/PPP1PPPP/RNBQKBNR b KQkq -	d2d4 c7c5 d4d5	5576	3639	3017
A43	Queen's Pawn Game: Liedmann Gambit	rnbqkbnr/pp1ppppp/8/8/2Pp4/4P3/PP3PPP/RNBQKBNR b KQkq -	d2d4 c7c5 c2c4 c5d4 e2e3	0	0	0
A44	Old Benoni Defense	rnbqkbnr/pp1p1ppp/8/2pPp3/8/8/PPP1PPPP/RNBQKBNR w KQkq e6	d2d4 c7c5 d4d5 e7e5	2203	1318	1161
A44	Semi-Benoni	rnbqkbnr/pp3ppp/3p4/2pPp3/4P3/8/PPP2PPP/RNBQKBNR w KQkq -	d2d4 c7c5 d4d5 e7e5 e2e4 d7d6	1446	744	702
A45	Amazon Attack: Siberian Attack	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2NQ4/PPP1PPPP/R1B1KBNR b KQkq -	d2d4 g8f6 b1c3 d7d5 d1d3	11	6	6
A45	Blackmar-Diemer Gambit Declined, O'Kelly Defense	rnbqkb1r/pp2pppp/2p2n2/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq -	d2d4 g8f6 f2f3 d7d5 e2e4 d5e4 b1c3 c7c6	0	8	2
A45	Blackmar-Diemer Gambit Declined, Weinsbach Declination	rnbqkb1r/ppp2ppp/4pn2/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR w KQkq -	d2d4 g8f6 b1c3 d7d5 f2f3 e7e6 e2e4 d5e4	2	2	0
A45	Bronstein Gambit	rnbqkb1r/pppppppp/5n2/8/3P2P1/8/PPP1PP1P/RNBQKBNR b KQkq -	d2d4 g8f6 g2g4	143	98	50
A45	Canard Opening	rnbqkb1r/pppppppp/5n2/8/3P1P2/8/PPP1P1PP/RNBQKBNR b KQkq -	d2d4 g8f6 f2f4	79	175	42
A45	Indian Game: Gedult Attack, Gedult Attack	rnbqkb1r/ppp1pppp/5n2/3p4/3P2P1/5P2/PPP1P2P/RNBQKBNR b KQkq -	d2d4 g8f6 f2f3 d7d5 g2g4	1	6	0
A45	Indian Game: Gibbins-Wiedenhagen Gambit Accepted	rnbqkb1r/pppppppp/8/8/3P2n1/8/PPP1PP1P/RNBQKBNR w KQkq -	d2d4 g8f6 g2g4 f6g4	89	78	34
A45	Indian Game: Gibbins-Wiedenhagen Gambit, Maltese Falcon	rnbqkb1r/pppppppp/5n2/8/3PP3/5P2/PPP4P/RNBQKBNR b KQkq -	d2d4 g8f6 g2g4 f6g4 f2f3 g4f6 e2e4	1	1	1
A45	Indian Game: Gibbins-Wiedenhagen Gambit, Oshima Defense	rnbqkb1r/pppp1ppp/5n2/4p3/3P2P1/8/PPP1PP1P/RNBQKBNR w KQkq -	d2d4 g8f6 g2g4 e7e5	4	6	5
A45	Indian Game: Gibbins-Wiedenhagen Gambit, Stummer Gambit	rnbqkb1r/ppp1pppp/3p1n2/8/3PP3/2N5/PPP1BP1P/R1BQK1NR b KQkq -	d2d4 g8f6 g2g4 f6g4 e2e4 d7d6 f1e2 g4f6 b1c3	10	14	7
A45	Indian Game: Lazard Gambit	rnbqkb1r/pppp1ppp/5n2/4p3/3P4/8/PPPNPPPP/R1BQKBNR w KQkq -	d2d4 g8f6 b1d2 e7e5	2	3	2
A45	Indian Game: Maddigan Gambit	rnbqkb1r/pppp1ppp/5n2/4p3/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 b1c3 e7e5	4	2	0
A45	Indian Game: Omega Gambit, Arafat Gambit	rnbqkb1r/pppppppp/5n2/6B1/3P4/3B4/PPP2PPP/RN1QK1NR b KQkq -	d2d4 g8f6 e2e4 f6e4 f1d3 e4f6 c1g5	2	0	0
A45	Indian Game: Omega Gambit	rnbqkb1r/pppppppp/5n2/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq -	d2d4 g8f6 e2e4	12	19	3
A45	Indian Game: Paleface Attack, Blackmar-Diemer Gambit Deferred	rnbqkb1r/ppp1pppp/5n2/3p4/3PP3/5P2/PPP3PP/RNBQKBNR b KQkq -	d2d4 g8f6 f2f3 d7d5 e2e4	198	124	55
A45	Indian Game: Pawn Push Variation	rnbqkb1r/pppppppp/5n2/3P4/8/8/PPP1PPPP/RNBQKBNR b KQkq -	d2d4 g8f6 d4d5	2	16	5
A45	Indian Game: Reversed Chigorin Defense	rnbqkb1r/pp1ppppp/5n2/2p5/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 b1c3 c7c5	310	281	181
A45	Indian Game	rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq -	d2d4 g8f6	295038	234390	258081
A45	Indian Game: Tartakower Attack	rnbqkb1r/pppppppp/5n2/8/3P4/6P1/PPP1PP1P/RNBQKBNR b KQkq -	d2d4 g8f6 g2g3	1912	1491	1569
A45	Paleface Attack	rnbqkb1r/pppppppp/5n2/8/3P4/5P2/PPP1P1PP/RNBQKBNR b KQkq -	d2d4 g8f6 f2f3	270	196	74
A45	Queen's Pawn Game: Chigorin Variation	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 b1c3 d7d5	3238	3284	2277
A45	Queen's Pawn Opening: Veresov, Richter Attack	rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2P2/PPP1P1PP/R1BQKBNR b KQkq -	d2d4 g8f6 f2f3 d7d5 b1c3	9	7	2
A45	Trompowsky Attack: Borg Variation	rnbqkb1r/pppppp1p/8/6p1/3PnB2/8/PPP1PPPP/RN1QKBNR w KQkq -	d2d4 g8f6 c1g5 f6e4 g5f4 g7g5	61	23	10
A45	Trompowsky Attack: Classical Defense, Big Center Variation	rnbqkb1r/pppp1ppp/4pn2/6B1/3PP3/8/PPP2PPP/RN1QKBNR b KQkq -	d2d4 g8f6 c1g5 e7e6 e2e4	1819	1457	1322
A45	Trompowsky Attack: Classical Defense	rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/8/PPP1PPPP/RN1QKBNR w KQkq -	d2d4 g8f6 c1g5 e7e6	3327	2627	2481
A45	Trompowsky Attack: Edge Variation, Hergert Gambit	rn1qkb1r/ppp1pppp/5n2/3p1b2/3PP2B/2N2P2/PPP3PP/R2QKBNR b KQkq -	d2d4 g8f6 c1g5 f6e4 g5h4 d7d5 f2f3 e4f6 b1c3 c8f5 e2e4	0	2	0
A45	Trompowsky Attack: Edge Variation, Hergert Gambit	rnb1kb1r/pp2pppp/2p5/q2p4/3PP2B/2P5/PP1Q1PPP/R3KBNR b KQkq -	d2d4 g8f6 c1g5 f6e4 g5h4 c7c6 b1d2 d8a5 c2c3 e4d2 d1d2 d7d5 e2e4	0	0	0
A45	Trompowsky Attack: Edge Variation	rnbqkb1r/pppppppp/8/8/3Pn2B/8/PPP1PPPP/RN1QKBNR b KQkq -	d2d4 g8f6 c1g5 f6e4 g5h4	635	559	353
A45	Trompowsky Attack: Poisoned Pawn Variation	rnb1kb1r/pp1ppppp/1q3n2/2pP2B1/8/2N5/PPP1PPPP/R2QKBNR b KQkq -	d2d4 g8f6 c1g5 c7c5 d4d5 d8b6 b1c3	232	158	76
A45	Trompowsky Attack: Raptor Variation, Hergert Gambit	rnbqkb1r/pppp1ppp/8/4p1P1/3P4/8/PPP1PPP1/RN1QKBNR w KQkq -	d2d4 g8f6 c1g5 f6e4 h2h4 e4g5 h4g5 e7e5	5	2	1
A45	Trompowsky Attack: Raptor Variation	rnbqkb1r/pppppppp/8/6B1/3Pn2P/8/PPP1PPP1/RN1QKBNR b KQkq -	d2d4 g8f6 c1g5 f6e4 h2h4	435	331	322
A45	Trompowsky Attack	rnbqkb1r/pppppppp/5n2/6B1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq -	d2d4 g8f6 c1g5	13083	10341	9496
A46	Döry Defense	rnbqkb1r/pppppppp/8/8/3Pn3/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 f6e4	22	11	4
A46	Indian Game: Czech-Indian	rnbqkb1r/pp1ppppp/2p2n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 c7c6	196	137	141
A46	Indian Game: Knights Variation, Alburt-Miles Variation	rnbqkb1r/1ppppppp/p4n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 a7a6	19	27	16
A46	Indian Game: Knights Variation	rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq -	d2d4 g8f6 g1f3	66059	57193	62367
A46	Indian Game: London System	rnbqkb1r/pppp1ppp/4pn2/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq -	d2d4 g8f6 g1f3 e7e6 c1f4	2077	2160	2022
A46	Indian Game: Polish Variation	rnbqkb1r/p1pppppp/5n2/1p6/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 b7b5	290	238	188
A46	Indian Game: Spielmann-Indian	rnbqkb1r/pp1ppppp/5n2/2p5/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 c7c5	5880	5641	4698
A46	Indian Game: Wade-Tartakower Defense	rnbqkb1r/ppp1pppp/3p1n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 d7d6	2214	1867	1815
A46	Old Indian: Czech Variation	rnbqkb1r/pp2pppp/2pp1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 c7c6 c2c4 d7d6	48	32	38
A46	Old Indian Defense: Tartakower-Indian	rn1qkb1r/ppp1pppp/3p1n2/8/2PP2b1/5N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 d7d6 c2c4 c8g4	109	59	94
A46	Queen's Pawn Game: Torre Attack, Breyer Variation	rnb1kb1r/pp3ppp/1q2pn2/2pp2B1/3P4/2P1PN2/PP3PPP/RN1QKB1R w KQkq -	d2d4 g8f6 g1f3 e7e6 c1g5 d7d5 e2e3 c7c5 c2c3 d8b6	6	7	11
A46	Queen's Pawn Game: Veresov Attack, Classical Defense	rnbqkb1r/ppp2ppp/4pn2/3p2B1/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq -	d2d4 g8f6 g1f3 e7e6 b1c3 d7d5 c1g5	9	19	18
A46	Torre Attack: Classical Defense, Nimzowitsch Variation	rnbqkb1r/pppp1pp1/4pn1p/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq -	d2d4 g8f6 g1f3 e7e6 c1g5 h7h6	663	1029	803
A46	Torre Attack: Classical Defense, Petrosian Gambit	rnbqkb1r/p2p1ppp/1p2pn2/2pP2B1/8/4PN2/PPP2PPP/RN1QKB1R b KQkq -	d2d4 g8f6 g1f3 e7e6 c1g5 c7c5 e2e3 b7b6 d4d5	76	22	51
A46	Torre Attack	rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq -	d2d4 g8f6 g1f3 e7e6 c1g5	3201	3273	3304
A46	Torre Attack: Wagner Gambit	rnbqkb1r/pp1p1ppp/4pn2/2p3B1/3PP3/5N2/PPP2PPP/RN1QKB1R b KQkq -	d2d4 g8f6 g1f3 e7e6 c1g5 c7c5 e2e4	31	20	10
A46	Yusupov-Rubinstein System	rnbqkb1r/pppp1ppp/4pn2/8/3P4/4PN2/PPP2PPP/RNBQKB1R b KQkq -	d2d4 g8f6 g1f3 e7e6 e2e3	3259	3187	3139
A47	Indian Game: Schnepper Gambit	rnbqkb1r/p1pp1ppp/1p3n2/4p3/3P4/2P2N2/PP2PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 b7b6 c2c3 e7e5	0	0	0
A47	Marienbad System	rn1qkb1r/pb1ppppp/1p3n2/2p5/3P4/5NP1/PPP1PPBP/RNBQK2R w KQkq -	d2d4 g8f6 g1f3 b7b6 g2g3 c8b7 f1g2 c7c5	86	173	170
A47	Queen's Indian Defense: Marienbad System, Berg Variation	rn1qkb1r/pb1ppppp/1p3n2/8/2PQ4/5NP1/PP2PPBP/RNB1K2R b KQkq -	d2d4 g8f6 g1f3 b7b6 g2g3 c8b7 f1g2 c7c5 c2c4 c5d4 d1d4	9	24	19
A47	Queen's Indian Defense	rnbqkb1r/p1pppppp/1p3n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 b7b6	1605	1504	1458
A48	East Indian Defense	rnbqkb1r/pppppp1p/5np1/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq -	d2d4 g8f6 g1f3 g7g6	27737	23675	25230
A48	London System	rnbqkb1r/pppppp1p/5np1/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq -	d2d4 g8f6 g1f3 g7g6 c1f4	3122	3470	2965
A48	Queen's Pawn Game: Barry Attack, Grünfeld Variation	rnbq1rk1/ppp1ppbp/5np1/3p4/3P1B2/2N1PN2/PPP1BPPP/R2QK2R b KQ -	d2d4 g8f6 g1f3 g7g6 b1c3 d7d5 c1f4 f8g7 e2e3 e8g8 f1e2	444	397	413
A48	Queen's Pawn Game: Torre Attack, Grünfeld Variation, Main Line	rnbq1rk1/ppp1ppbp/5np1/3p2B1/3P4/4PN2/PPPN1PPP/R2QKB1R w KQ -	d2d4 g8f6 g1f3 g7g6 c1g5 f8g7 b1d2 d7d5 e2e3 e8g8	721	564	776
A48	Torre Attack: Fianchetto Defense, Euwe Variation	rnbqk2r/pp1pppbp/5np1/2p3B1/3P4/5N2/PPPNPPPP/R2QKB1R w KQkq -	d2d4 g8f6 g1f3 g7g6 c1g5 f8g7 b1d2 c7c5	285	255	346
A48	Torre Attack	rnbqkb1r/pppppp1p/5np1/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq -	d2d4 g8f6 g1f3 g7g6 c1g5	4118	3687	4130
A49	Indian Game: Przepiorka Variation	rnbqkb1r/pppppp1p/5np1/8/3P4/5NP1/PPP1PP1P/RNBQKB1R b KQkq -	d2d4 g8f6 g1f3 g7g6 g2g3	4719	4250	5103
A49	King's Indian Defense: Fianchetto Variation, Benjamin Defense	rnb2rk1/pp2ppbp/1qpp1np1/8/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 w - -	d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d6 c2c4 c7c6 b1c3 d8b6	18	10	14
A50	Indian Game: Medusa Gambit	rnbqkb1r/pppppp1p/5n2/6p1/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 g7g5	5	0	0
A50	Indian Game: Normal Variation	rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq -	d2d4 g8f6 c2c4	203986	154100	177750
A50	Indian Game: Pyrenees Gambit	rnbqkb1r/p1pppppp/5n2/1p6/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 b7b5	8	4	5
A50	Mexican Defense: Horsefly Gambit	r1bqkb1r/pppppppp/5n2/3Pn3/2P2P2/8/PP2P1PP/RNBQKBNR b KQkq -	d2d4 g8f6 c2c4 b8c6 d4d5 c6e5 f2f4	1	0	0
A50	Mexican Defense	r1bqkb1r/pppppppp/2n2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 b8c6	1100	1057	831
A50	Queen's Indian Accelerated	rnbqkb1r/p1pppppp/1p3n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 b7b6	688	681	504
A50	Slav Indian	rnbqkb1r/pp1ppppp/2p2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 c7c6	1638	1171	1662
A51	Budapest Defense: Fajarowicz Defense, Bonsdorf Variation	rnbqkb1r/p1pp1ppp/1p6/4P3/2P1n3/P7/1P2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6e4 a2a3 b7b6	42	4	10
A51	Budapest Defense: Fajarowicz-Steiner Variation	rnbqkb1r/pppp1ppp/8/4P3/2P1n3/8/PPQ1PPPP/RNB1KBNR b KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6e4 d1c2	73	84	39
A51	Budapest Defense: Fajarowicz Variation	rnbqkb1r/pppp1ppp/8/4P3/2P1n3/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6e4	816	455	381
A51	Indian Game: Budapest Defense	rnbqkb1r/pppp1ppp/5n2/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 e7e5	5215	3291	2831
A52	Budapest Defense: Adler Variation	rnbqkb1r/pppp1ppp/8/4P3/2P3n1/5N2/PP2PPPP/RNBQKB1R b KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 g1f3	1542	1176	964
A52	Budapest Defense: Alekhine Variation, Abonyi Variation	rnbqkb1r/pppp1ppp/2n5/8/2P1PP2/8/PP4PP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 e2e4 g4e5 f2f4 e5c6	205	149	79
A52	Budapest Defense: Alekhine Variation	rnbqkb1r/pppp1ppp/8/4P3/2P1P1n1/8/PP3PPP/RNBQKBNR b KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 e2e4	474	300	179
A52	Budapest Defense: Alekhine Variation, Tartakower Defense	rnbqkb1r/ppp2ppp/3p4/4P3/2P1P1n1/8/PP3PPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 e2e4 d7d6	13	13	10
A52	Budapest Defense	rnbqkb1r/pppp1ppp/8/4P3/2P3n1/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6g4	4069	2333	2226
A52	Budapest Defense: Rubinstein Variation	rnbqkb1r/pppp1ppp/8/4P3/2P2Bn1/8/PP2PPPP/RN1QKBNR b KQkq -	d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 c1f4	1596	636	894
A53	Old Indian: Aged Gibbon Gambit	rnbqkb1r/ppp1pppp/3p1n2/8/2PP2P1/8/PP2PP1P/RNBQKBNR b KQkq -	d2d4 g8f6 c2c4 d7d6 g2g4	0	0	0
A53	Old Indian: Czech Variation	rnbqkb1r/pp2pppp/2pp1n2/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 c7c6	208	176	131
A53	Old Indian Defense: Janowski Variation, Fianchetto Variation	rn1qkb1r/ppp1pppp/3p1n2/5b2/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 c8f5 g1f3	80	77	59
A53	Old Indian Defense: Janowski Variation, Fianchetto Variation	rn1qkb1r/ppp1pppp/3p1n2/5b2/2PP4/2N3P1/PP2PP1P/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 c8f5 g2g3	102	48	65
A53	Old Indian Defense: Janowski Variation, Grinberg Gambit	rn1qkb1r/ppp1pppp/3p1n2/5b2/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 c8f5 e2e4	3	3	1
A53	Old Indian Defense: Janowski Variation, Main Line	rn1qkb1r/ppp1pppp/3p1n2/5b2/2PP4/2N2P2/PP2P1PP/R1BQKBNR b KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 c8f5 f2f3	110	121	106
A53	Old Indian Defense: Janowski Variation	rn1qkb1r/ppp1pppp/3p1n2/5b2/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 c8f5	318	280	254
A53	Old Indian Defense	rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq -	d2d4 g8f6 c2c4 d7d6	6608	4889	4943
A54	Old Indian Defense: Dus-Khotimirsky Variation	r1bqkb1r/pppn1ppp/3p1n2/4p3/2PP4/2NBP3/PP3PPP/R1BQK1NR b KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 e7e5 e2e3 b8d7 f1d3	0	5	2
A54	Old Indian Defense: Two Knights Variation	rnbqkb1r/ppp2ppp/3p1n2/4p3/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 e7e5 g1f3	749	410	514
A54	Old Indian Defense: Ukrainian Variation	rnbqkb1r/ppp2ppp/3p1n2/4p3/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -	d2d4 g8f6 c2c4 d7d6 b1c3 e7e5	1116	881	922
